CustomerID,CustomerName,Age,Gender,AnnualIncome_INR,IncomeCurrency,SpendingScore_1_100,MembershipTier,JoinDate,LastPurchaseDate,VisitFrequency,AvgBasketValue_INR,TotalPurchases,OnlinePurchases,StorePurchases,PreferredCategory,City,Country,EmailProvider,DeviceType,PaymentMethod,LoyaltyPoints,SatisfactionRating_1_5,CouponUsed,ChurnNextMonth,HasPurchaseHistory
CUST101804,Vihaan Patel,31,Female,676541.0,USD,100,Basic,2023-10-13,2025-06-08,Daily,491.81,14,7,6,Grocery,Kolkata,India,gmail.com,iOS,Upi,1321,3,No,0,1
CUST101805,Kiara Joshi,22,Female,853879.0,INR,78,Gold,2022-05-27,2024-03-22,Weekly,333.18,2,0,2,Sports,Chennai,India,gmail.com,iOS,Credit Card,291,3,Yes,1,1
CUST101806,Vivaan Mishra,35,Male,597574.0,INR,52,Silver,2024-04-29,2025-08-08,Daily,1143.05,24,15,9,Gaming,Kolkata,India,gmail.com,Web,Debit Card,1731,5,No,0,1
CUST101807,Krishna Joshi,38,Female,909234.0,INR,72,Platinum,2024-11-26,2025-01-21,Rarely,1318.81,40,12,27,Home Decor,Delhi,India,rediffmail.com,Mobile,Credit Card,1282,5,Yes,0,1
CUST101808, Saanvi Rao ,23,Female,540758.0,INR,53,Basic,2025-06-27,2025-09-05,Monthly,5132.07,6,3,4,Electronics,Jaipur,India,hotmail.com,Web,Card,1376,5,Yes,1,1
CUST101809,Diya Iyer,33,Female,1063225.0,INR,77,Silver,2025-04-18,2025-09-29,Rarely,2179.88,12,4,1,Home Decor,Kolkata,India,gmail.com,Android,Debit Card,1762,4,No,1,1
CUST101810,Ira Nair,28,Female,434466.0,INR,34,Basic,2023-08-28,2024-01-28,Rarely,7069.98,55,18,37,Gaming,Ahmedabad,India,hotmail.com,Web,Upi,782,1,Yes,1,1
CUST101811,Ishaan Reddy,55,Female,591692.0,INR,28,Gold,2021-04-04,2022-10-20,Daily,947.86,10,6,3,Grocery,Mumbai,India,gmail.com,Desktop,Wallet,1851,1,No,0,1
CUST101812,Meera Mehta,0,Male,649629.0,INR,92,Silver,2021-12-28,2024-06-01,Monthly,617.7,21,19,3,Electronics,Lucknow,India,gmail.com,Web,Card,1222,5,Yes,0,1
CUST101813,Diya Mishra,16,Female,747327.0,USD,67,Basic,2024-01-17,2024-02-22,Weekly,2361.24,26,20,6,Fashion,Mumbai,India,company.com,Mobile,Upi,2152,2,No,0,1
CUST101814,Krishna Verma,33,Male,456902.0,INR,35,Platinum,2021-10-08,2022-09-11,Rarely,2366.88,25,8,17,Home Decor,Kolkata,India,hotmail.com,iOS,Wallet,272,1,Yes,0,1
CUST101815,Krishna Iyer,22,Male,457349.0,USD,47,Basic,2024-08-08,2024-09-02,Rarely,1260.32,12,2,1,Home Decor,Mumbai,India,rediffmail.com,Web,Upi,1624,5,No,0,1
CUST101816,Meera Nair,23,Male,648622.0,INR,20,Platinum,2023-10-06,2024-12-23,Rarely,1169.93,58,20,39,Home Decor,Chennai,India,gmail.com,Desktop,Credit Card,810,3,No,0,1
CUST101817,Ananya Mehta,33,Male,882986.0,INR,51,Basic,2025-03-23,2025-03-23,Weekly,691.03,5,3,1,Sports,Kolkata,India,gmail.com,iOS,Upi,1939,3,Yes,0,0
CUST101818,Kiara Kumar,40,Male,648622.0,USD,71,Silver,2023-06-18,2024-07-07,Monthly,2899.19,1,0,1,Grocery,Lucknow,India,rediffmail.com,Android,Upi,1930,1,No,0,1
CUST101819,Vivaan Mehta,24,Male,660506.0,INR,73,Platinum,2023-10-21,2024-07-22,Monthly,600.92,23,13,10,Beauty,Mumbai,India,company.com,Web,Upi,842,3,No,0,1
CUST101820,Sara Verma,28,Male,760580.0,INR,75,Gold,2024-03-24,2025-07-19,Monthly,1636.89,19,16,3,Food Court,Chennai,India,gmail.com,iOS,Cash,1054,1,Yes,1,1
CUST101821,Sai Iyer,47,Male,1081402.0,INR,85,Silver,2023-10-28,2024-11-08,Weekly,1751.52,0,0,0,Grocery,Jaipur,India,yahoo.com,Android,Credit Card,974,1,Yes,0,1
CUST101822,Aditya Sinha,35,Male,449201.0,INR,63,Platinum,2024-09-03,2025-10-10,Monthly,2534.74,55,28,28,Beauty,Hyderabad,India,outlook.com,Mobile,Card,1288,5,Yes,0,1
CUST101823,Riya Joshi,33,Female,648622.0,INR,61,Silver,2024-09-04,2025-04-02,Monthly,2698.81,0,0,0,Gaming,Pune,India,rediffmail.com,iOS,Credit Card,70,5,Yes,0,1
CUST101825, Rahul Gupta ,40,Female,521423.0,INR,66,Basic,2022-11-12,2023-09-14,Rarely,752.2,12,11,2,Electronics,Delhi,India,hotmail.com,Desktop,Card,2837,2,Yes,0,1
CUST101826,Amit Patel,32,Female,208988.0,USD,83,Silver,2021-11-03,2021-11-29,Monthly,2380.31,12,3,3,Fashion,Jaipur,India,hotmail.com,Android,Cash,956,4,Yes,0,1
CUST101827,Saanvi Singh,22,Female,516408.0,INR,77,Basic,2021-01-03,2021-04-15,Monthly,1838.01,25,1,25,Gaming,Bengaluru,India,yahoo.com,iOS,Card,538,1,Yes,0,1
CUST101828,Diya Iyer,21,Male,613374.0,USD,41,Silver,2024-07-08,2025-07-12,Monthly,1817.0349999999999,2,0,3,Sports,Lucknow,India,gmail.com,iOS,Upi,1379,2,Yes,0,1
CUST101829,Pooja Rao,33,Other,1649492.0,INR,61,Platinum,2022-10-16,2024-12-25,Rarely,3334.88,19,4,16,Food Court,Pune,India,hotmail.com,Web,Wallet,0,3,Yes,0,1
CUST101830,Diya Patel,24,Male,604352.0,INR,47,Silver,2021-10-30,2022-01-10,Daily,2073.95,67,64,3,Gaming,Delhi,India,gmail.com,iOS,Upi,1423,3,No,0,1
CUST101831,Sara Joshi,29,Male,1625373.0,INR,32,Silver,2021-01-03,2021-09-12,Weekly,1338.46,0,0,0,Fashion,Jaipur,India,gmail.com,Android,Wallet,1880,5,Yes,1,1
CUST101832,Aarav Kumar,38,Female,702116.0,INR,54,Platinum,2022-03-07,2024-01-19,Monthly,598.94,7,4,3,Fashion,Kolkata,India,gmail.com,Mobile,Upi,1597,1,Yes,0,1
CUST101833,Ananya Mehta,35,Other,799219.0,INR,1,Silver,2024-05-28,2024-05-28,Monthly,1184.16,8,1,8,Food Court,Chennai,India,yahoo.com,Web,Card,1876,4,No,1,0
CUST101834,Amit Reddy,44,Female,172739.0,INR,72,Basic,2022-02-28,2022-07-26,Weekly,2266.69,33,14,20,Electronics,Mumbai,India,yahoo.com,iOS,Debit Card,1430,3,No,0,1
CUST101835, Aditya Das ,29,Male,850236.0,INR,100,Gold,2021-09-16,2023-11-28,Monthly,2011.65,77,3,74,Electronics,Hyderabad,India,company.com,Web,Credit Card,845,3,No,0,1
CUST101836,Aditya Khan,37,Female,2132116.0,INR,59,Basic,2022-01-18,2022-03-16,Weekly,4949.0,37,14,24,Fashion,Kolkata,India,yahoo.com,Desktop,Card,955,4,No,1,1
CUST101837,Aadhya Mishra,43,Female,613070.0,INR,73,Platinum,2021-08-03,2022-12-06,Rarely,1346.15,10,9,2,Home Decor,Mumbai,India,company.com,iOS,Upi,691,2,No,1,1
CUST101838,Diya Chopra,49,Other,457318.0,INR,52,Silver,2024-01-02,2025-05-21,Daily,2871.71,2,1,1,Kids,Mumbai,India,gmail.com,Android,Wallet,1603,5,No,0,1
CUST101839,Ananya Sinha,39,Female,1340350.0,INR,56,Silver,2021-09-16,2022-05-18,Weekly,7861.13,23,1,22,Beauty,Lucknow,India,gmail.com,Android,Upi,753,3,Yes,0,1
CUST101840,Sai Sharma,30,Female,813714.0,INR,94,Silver,2025-04-26,2026-06-17,Weekly,10815.48,5,2,2,Fashion,Ahmedabad,India,gmail.com,Desktop,Credit Card,602,2,Yes,0,1
CUST101841,Ayaan Singh,20,Female,2452403.0,INR,33,Basic,2023-02-04,2023-02-04,Daily,1073.96,0,0,0,Sports,Jaipur,India,gmail.com,Web,Credit Card,1493,2,No,1,0
CUST101842,Neha Nair,45,Female,901347.0,INR,51,Silver,2024-05-24,2026-08-05,Weekly,1551.86,11,8,2,Gaming,Ahmedabad,India,yahoo.com,iOS,Credit Card,1481,3,Yes,1,1
CUST101843,Amit Iyer,23,Female,590905.0,INR,36,Platinum,2022-01-30,2023-09-28,Monthly,1659.84,20,7,13,Home Decor,Jaipur,India,gmail.com,iOS,Wallet,1305,2,Yes,0,1
CUST101844, Pooja Das ,16,Male,646880.0,INR,30,Platinum,2021-07-04,2023-02-21,Monthly,3693.57,23,9,13,Electronics,Kolkata,India,gmail.com,Desktop,Wallet,1045,4,Yes,0,1
CUST101845,Sara Sharma,31,Female,978706.0,USD,54,Gold,2024-08-07,2024-08-07,Weekly,1318.52,3,0,3,Books,Jaipur,India,outlook.com,Web,Cash,1331,5,No,0,0
CUST101846,Krishna Sharma,25,Male,648622.0,INR,35,Silver,2024-12-09,2025-12-13,Weekly,3087.84,20,4,15,Home Decor,Kolkata,India,rediffmail.com,Android,Cash,851,1,Yes,0,1
CUST101847,Aarav Singh,24,Other,360431.0,INR,83,Basic,2024-10-09,2024-11-17,Weekly,1555.62,5,3,3,Electronics,Pune,India,gmail.com,Desktop,Upi,991,3,Yes,0,1
CUST100974,Neha Singh,46,Female,678258.0,USD,32,Gold,2025-07-16,2025-09-12,Rarely,794.01,3,0,3,Food Court,Delhi,India,company.com,Android,Upi,1441,2,Yes,1,1
CUST101849,Neha Khan,40,Other,552602.0,INR,60,Basic,2025-04-24,2026-02-05,Daily,2777.36,3,0,3,Gaming,Pune,India,gmail.com,iOS,Upi,1446,2,No,0,1
CUST101850,Sara Mishra,32,Female,841811.0,INR,15,Basic,2022-07-19,2023-07-28,Weekly,743.0,14,11,3,Kids,Jaipur,India,outlook.com,iOS,Credit Card,1895,1,No,0,1
CUST101851,Ayaan Singh,69,Female,1552967.0,INR,76,Gold,2021-12-30,2022-07-02,Rarely,1200.61,0,0,0,Sports,Jaipur,India,gmail.com,Desktop,Wallet,1088,5,No,0,1
CUST101852,Priya Kumar,39,Female,275509.0,INR,68,Silver,2023-12-21,2025-12-25,Rarely,3932.61,22,11,10,Electronics,Ahmedabad,India,gmail.com,Mobile,Upi,1561,1,No,0,1
CUST101853,Reyansh Singh,19,Female,601911.0,INR,94,Platinum,2021-05-07,2023-07-28,Daily,1489.89,19,3,16,Electronics,Hyderabad,India,company.com,Web,Debit Card,0,2,No,0,1
CUST101854,Diya Iyer,33,Male,706552.0,INR,72,Platinum,2023-03-06,2025-04-22,Rarely,1582.09,13,12,1,Electronics,Hyderabad,India,gmail.com,Android,Debit Card,1995,5,Yes,0,1
CUST101855,Sai Nair,21,Female,659673.0,INR,41,Gold,2022-09-01,2022-11-28,Monthly,1949.18,3,0,2,Fashion,Lucknow,India,gmail.com,Web,Upi,165,2,Yes,0,1
CUST101856,Kiara Sinha,21,Female,896801.0,INR,70,Silver,2021-03-12,2023-05-07,Rarely,439.47,5,1,4,Fashion,Lucknow,India,gmail.com,Mobile,Upi,1049,2,Yes,0,1
CUST101857,Reyansh Sharma,33,Female,503371.0,INR,64,Platinum,2023-11-28,2025-03-29,Monthly,1387.59,3,0,2,Books,Lucknow,India,outlook.com,Desktop,Upi,1271,4,No,0,1
CUST101858,Aadhya Mehta,39,Female,925086.0,INR,71,Silver,2024-10-29,2025-09-01,Rarely,12020.82,3,1,3,Home Decor,Delhi,India,gmail.com,Android,Credit Card,2202,5,No,0,1
CUST101859,Priya Verma,21,Female,721808.0,INR,2,Gold,2023-03-20,2025-05-30,Monthly,1170.7,70,32,39,Food Court,Pune,India,outlook.com,Web,Credit Card,607,3,Yes,0,1
CUST101860,Neha Kapoor,36,Female,2092461.0,INR,82,Gold,2022-03-12,2023-01-07,Rarely,6977.17,57,5,52,Grocery,Bengaluru,India,yahoo.com,Android,Debit Card,1326,3,Yes,0,1
CUST_NEW0042,Aarav Nair,45,Female,278794.0,USD,20,Basic,2023-10-05,2024-05-31,Rarely,2631.37,14,4,10,Food Court,Bangalore,India,gmail.com,Web,Card,485,5,No,0,1
CUST101862,Amit Reddy,49,Other,648622.0,USD,61,Gold,2024-10-08,2025-07-01,Weekly,5510.33,15,7,8,Beauty,Bengaluru,India,hotmail.com,Web,Debit Card,1847,3,No,0,1
CUST101863,Kiara Gupta,58,Female,937876.0,INR,65,Platinum,2024-02-24,2025-08-31,Monthly,642.74,14,3,10,Kids,Delhi,India,company.com,iOS,Credit Card,196,2,No,1,1
CUST101864,Vihaan Nair,41,Male,544784.0,INR,60,Silver,2024-07-12,2026-03-05,Rarely,4087.6,8,0,8,Gaming,Chennai,India,gmail.com,Mobile,Upi,1964,3,No,0,1
CUST101865,Aadhya Verma,45,Male,296120.0,USD,16,Basic,2022-09-19,2024-08-20,Monthly,625.38,22,0,21,Electronics,Bengaluru,India,hotmail.com,Android,Card,931,3,Yes,0,1
CUST101866,Saanvi Singh,46,Female,807438.0,INR,72,Basic,2025-01-17,2025-06-15,Weekly,6311.45,1,0,1,Kids,Kolkata,India,gmail.com,Web,Upi,1380,4,Yes,1,1
CUST101868,Ishaan Reddy,33,Male,997028.0,INR,56,Platinum,2022-08-11,2023-08-05,Monthly,1379.69,1,0,0,Food Court,Jaipur,India,hotmail.com,iOS,Debit Card,2333,5,No,0,1
CUST101869,Aadhya Sharma,39,Male,758625.0,INR,44,Gold,2022-04-01,2023-10-22,Rarely,1696.44,28,12,16,Grocery,Chennai,India,gmail.com,Android,Upi,671,1,Yes,1,1
CUST100811,Krishna Mishra,44,Male,1832716.0,INR,42,Basic,2023-06-15,2025-04-25,Weekly,5199.1,33,23,10,Gaming,Kolkata,India,gmail.com,iOS,Debit Card,554,5,Yes,0,1
CUST101871,Aditya Sharma,30,Female,210452.0,INR,40,Platinum,2023-09-14,2024-04-19,Monthly,4888.16,52,23,30,Kids,Hyderabad,India,company.com,Android,Cash,1938,5,Yes,0,1
CUST101872,Arjun Nair,39,Male,253632.0,INR,79,Silver,2024-01-13,2025-09-05,Rarely,1862.45,9,4,5,Fashion,Ahmedabad,India,rediffmail.com,Web,Credit Card,448,2,No,0,1
CUST101873,Arjun Mehta,26,Female,650627.0,INR,72,Platinum,2022-07-31,2023-03-01,Weekly,2326.64,8,4,5,Electronics,Ahmedabad,India,gmail.com,Web,Card,2366,4,No,1,1
CUST101874,Arjun Reddy,21,Female,337963.0,INR,57,Basic,2023-12-25,2024-09-17,Daily,1147.11,32,27,4,Grocery,Delhi,India,outlook.com,iOS,Upi,1991,2,Yes,1,1
CUST101875,Riya Verma,37,Female,252804.0,INR,40,Basic,2025-06-15,2025-12-16,Weekly,1268.45,0,0,0,Electronics,Mumbai,India,gmail.com,Android,Debit Card,717,1,No,1,1
CUST101876,Riya Kumar,24,Female,902668.0,INR,52,Platinum,2022-01-23,2024-03-23,Rarely,3937.93,25,11,15,Sports,Bangalore,India,gmail.com,iOS,Card,1224,4,Yes,0,1
CUST101877,Aditya Khan,60,Female,799390.0,INR,47,Basic,2025-08-04,2026-04-05,Rarely,505.3,12,5,8,Gaming,Jaipur,India,gmail.com,Mobile,Upi,623,1,No,0,1
CUST101878,Aarav Verma,38,Female,1241091.0,INR,82,Platinum,2023-01-31,2025-06-24,Daily,3237.78,6,0,6,Books,Kolkata,India,hotmail.com,Android,Upi,2518,5,No,0,1
CUST101879,Ira Das,36,Male,755249.0,USD,77,Basic,2023-08-29,2025-09-28,Monthly,2974.83,27,13,13,Fashion,Pune,India,rediffmail.com,iOS,Card,1650,4,Yes,0,1
CUST101880,Aarav Sharma,33,Male,2848327.0,INR,47,Basic,2021-08-18,2023-05-12,Weekly,449.62,10,0,9,Sports,Jaipur,India,gmail.com,Android,Upi,1405,3,Yes,0,1
CUST101882,Aditya Khan,6,Female,1377660.0,INR,67,Basic,2021-09-08,2023-06-29,Rarely,4007.82,24,18,6,Beauty,Mumbai,India,yahoo.com,Android,Debit Card,1374,1,Yes,0,1
CUST101883,Vihaan Gupta,21,Female,969960.0,INR,44,Silver,2021-04-21,2022-04-07,Rarely,1345.22,14,13,2,Kids,Kolkata,India,gmail.com,Android,Credit Card,196,4,No,0,1
CUST101884,Ira Mishra,23,Female,644570.0,INR,41,Gold,2024-11-09,2025-03-14,Rarely,3437.66,5,1,5,Sports,Chennai,India,outlook.com,iOS,Upi,1626,5,Yes,0,1
CUST101885,Neha Khan,25,Male,137998.0,INR,68,Silver,2024-06-20,2025-10-18,Monthly,1817.0349999999999,35,11,24,Books,Bengaluru,India,gmail.com,iOS,Upi,1854,5,No,1,1
CUST101886,Myra Chopra,35,Male,919804.0,INR,66,Silver,2022-01-24,2022-06-18,Monthly,494.94,45,13,33,Grocery,Jaipur,India,gmail.com,Mobile,Credit Card,1042,1,Yes,1,1
CUST101887,Arjun Gupta,49,Female,1870281.0,INR,62,Gold,2023-03-13,2023-12-25,Rarely,2914.36,2,1,0,Fashion,Mumbai,India,gmail.com,iOS,Card,1162,3,Yes,0,1
CUST101888,Vihaan Khan,33,Male,315967.0,INR,60,Platinum,2023-05-11,2025-03-24,Weekly,1025.87,10,6,3,Electronics,Jaipur,India,hotmail.com,Desktop,Upi,688,4,Yes,0,1
CUST101889,Vivaan Kapoor,34,Female,1448012.0,INR,57,Silver,2022-10-24,2024-12-19,Weekly,289.31,44,30,14,Books,Jaipur,India,gmail.com,Android,Upi,1835,2,Yes,0,1
CUST101890,Ishaan Mishra,33,Male,606981.0,INR,73,Silver,2022-04-04,2023-07-08,Daily,1044.41,8,3,5,Kids,Pune,India,outlook.com,Android,Upi,560,3,No,0,1
CUST101891,Kiara Kumar,20,Female,446462.0,INR,57,Platinum,2023-09-10,2025-11-17,Rarely,2833.81,38,22,17,Food Court,Kolkata,India,company.com,iOS,Credit Card,1213,2,No,0,1
CUST101892,Vihaan Das,33,Male,474032.0,INR,35,Gold,2023-05-05,2023-08-31,Daily,2103.3,1,0,1,Beauty,Jaipur,India,yahoo.com,Web,Cash,767,2,No,0,1
CUST101893,Rahul Mehta,25,Other,1125334.0,INR,1,Gold,2023-01-16,2024-11-03,Monthly,1042.39,17,0,17,Beauty,Delhi,India,gmail.com,Web,Upi,863,2,No,1,1
CUST101894,Vihaan Joshi,37,Female,398824.0,INR,88,Basic,2021-06-22,2022-07-01,Weekly,4257.57,38,4,34,Fashion,Bangalore,India,hotmail.com,Android,Cash,598,4,No,0,1
CUST101895,Sai Sharma,42,Female,664787.0,INR,43,Silver,2023-12-24,2024-03-16,Monthly,1458.64,35,0,35,Sports,Kolkata,India,hotmail.com,Desktop,Upi,1991,5,Yes,0,1
CUST101896,Neha Verma,37,Other,738511.0,INR,100,Silver,2022-10-13,2022-10-20,Rarely,517.13,7,5,2,Books,Kolkata,India,gmail.com,iOS,Credit Card,1496,5,Yes,0,1
CUST101897,Riya Mehta,40,Male,984040.0,INR,56,Basic,2022-06-18,2023-03-20,Monthly,661.25,16,11,5,Books,Kolkata,India,gmail.com,iOS,Upi,1820,3,No,0,1
CUST101898,Krishna Gupta,64,Female,964940.0,INR,25,Gold,2021-05-02,2022-03-07,Monthly,2569.12,3,1,3,Electronics,Pune,India,gmail.com,iOS,Card,93,5,Yes,1,1
CUST101899,Sai Mishra,44,Female,573179.0,INR,61,Basic,2023-05-11,2026-06-25,Monthly,776.94,14,5,9,Electronics,Jaipur,India,gmail.com,iOS,Wallet,1507,3,Yes,0,1
CUST101900,Diya Sinha,23,Female,278936.0,INR,72,Platinum,2025-08-08,2026-04-18,Daily,457.71,22,11,12,Beauty,Delhi,India,company.com,Android,Upi,494,2,No,0,1
CUST101901,Ira Reddy,25,Male,675350.0,INR,76,Silver,2023-05-28,2023-05-28,Monthly,4641.37,40,28,13,Fashion,Chennai,India,rediffmail.com,Web,Credit Card,1629,3,Yes,0,0
CUST101902,Kiara Gupta,10,Male,724405.0,INR,90,Silver,2021-09-04,2023-05-13,Weekly,478.93,5,4,0,Fashion,Chennai,India,rediffmail.com,Web,Credit Card,200,4,No,1,1
CUST101903,Aarav Sharma,31,Female,990289.0,INR,30,Platinum,2024-02-03,2026-01-30,Rarely,1647.0,13,5,8,Gaming,Kolkata,India,company.com,iOS,Credit Card,855,3,Yes,1,1
CUST101904,Diya Joshi,0,Female,202358.0,USD,58,Silver,2021-09-03,2022-01-27,Rarely,1817.0349999999999,10,8,2,Sports,Hyderabad,India,rediffmail.com,Mobile,Debit Card,1297,4,Yes,0,1
CUST101905,Sara Iyer,55,Other,304726.0,INR,48,Platinum,2021-05-04,2021-12-01,Rarely,6576.55,37,17,19,Beauty,Pune,India,hotmail.com,iOS,Debit Card,549,4,No,0,1
CUST101906,Amit Sinha,32,Female,685165.0,INR,52,Gold,2024-10-20,2025-11-20,Monthly,4379.89,9,0,9,Books,Delhi,India,gmail.com,Android,Wallet,1616,1,Yes,0,1
CUST101907,Ayaan Rao,24,Male,535650.0,INR,58,Silver,2023-12-26,2025-02-05,Daily,1795.52,16,8,7,Sports,Kolkata,India,rediffmail.com,iOS,Cash,1491,4,No,0,1
CUST101908,Meera Sinha,31,Female,521045.0,INR,43,Gold,2021-09-02,2023-02-10,Rarely,1671.08,62,2,61,Electronics,Jaipur,India,rediffmail.com,Web,Card,1533,5,No,0,1
CUST101909,Sara Joshi,30,Female,370595.0,INR,57,Silver,2022-11-05,2024-04-03,Weekly,849.67,2,0,1,Sports,Delhi,India,company.com,iOS,Upi,1761,3,Yes,1,1
CUST101910,Meera Chopra,52,Male,1099252.0,INR,64,Gold,2025-01-09,2026-03-23,Monthly,1817.0349999999999,12,4,8,Electronics,Hyderabad,India,gmail.com,Web,Debit Card,1541,1,No,0,1
CUST101911,Priya Singh,42,Female,648622.0,INR,61,Platinum,2023-01-19,2024-11-12,Weekly,3117.67,2,1,1,Grocery,Lucknow,India,gmail.com,iOS,Cash,602,1,No,0,1
CUST101912,Priya Sharma,26,Male,435099.0,INR,46,Gold,2022-03-10,2024-06-11,Weekly,1817.0349999999999,22,14,8,Grocery,Pune,India,yahoo.com,Android,Card,1249,5,Yes,0,1
CUST101914,Diya Singh,33,Female,1085602.0,INR,44,Gold,2025-02-23,2026-08-04,Rarely,1590.23,1,0,2,Home Decor,Kolkata,India,outlook.com,Desktop,Card,0,1,No,0,1
CUST101915,Myra Kumar,32,Male,648622.0,INR,89,Gold,2021-06-12,2022-06-04,Rarely,3133.25,32,26,7,Sports,Mumbai,India,gmail.com,Android,Debit Card,1217,2,No,0,1
CUST101916,Saanvi Verma,33,Male,216000.0,INR,31,Basic,2024-12-31,2026-06-24,Rarely,1158.8,25,3,22,Food Court,Jaipur,India,yahoo.com,iOS,Wallet,1358,1,No,1,1
CUST101917,Arjun Kumar,27,Male,358161.0,INR,55,Platinum,2024-11-23,2025-01-05,Rarely,8673.83,22,13,8,Beauty,Bangalore,India,gmail.com,iOS,Wallet,1877,1,No,0,1
CUST101918,Rahul Khan,39,Female,845223.0,INR,53,Gold,2021-04-12,2023-05-25,Daily,1817.35,9,0,10,Kids,Jaipur,India,gmail.com,Desktop,Credit Card,1533,3,No,0,1
CUST101919,Reyansh Singh,24,Male,551636.0,INR,42,Gold,2024-11-23,2025-08-30,Weekly,558.08,4,2,2,Sports,Hyderabad,India,outlook.com,Android,Card,84,3,Yes,0,1
CUST101920,Arjun Patel,53,Other,731445.0,INR,49,Gold,2025-01-01,2026-05-26,Rarely,2551.56,31,3,28,Grocery,Bengaluru,India,company.com,Desktop,Cash,2111,3,No,0,1
CUST101921,Neha Reddy,51,Female,2245399.0,INR,59,Gold,2023-10-13,2025-04-10,Rarely,2279.27,3,1,2,Food Court,Pune,India,company.com,Mobile,Upi,1689,5,Yes,0,1
CUST101922,Krishna Khan,15,Female,753788.0,USD,44,Platinum,2021-01-16,2021-12-28,Monthly,4004.01,40,18,23,Sports,Hyderabad,India,gmail.com,iOS,Upi,995,3,No,0,1
CUST101923,Priya Singh,33,Female,1080799.0,USD,46,Silver,2022-08-14,2023-01-11,Weekly,1367.67,33,31,2,Books,Chennai,India,hotmail.com,Mobile,Debit Card,1500,3,Yes,1,1
CUST101924,Aditya Verma,29,Other,683822.0,INR,32,Silver,2023-10-22,2026-01-06,Weekly,1731.14,30,21,9,Gaming,Delhi,India,rediffmail.com,Web,Card,973,2,No,0,1
CUST101925,Kiara Patel,23,Male,206115.0,INR,47,Gold,2024-07-31,2025-02-08,Daily,1035.27,2,1,1,Gaming,Pune,India,company.com,Android,Cash,0,4,Yes,0,1
CUST101926,Arjun Kumar,32,Female,737344.0,INR,88,Silver,2023-10-30,2024-04-11,Rarely,2112.7,9,2,7,Grocery,Lucknow,India,outlook.com,Web,Card,1809,5,No,1,1
CUST101927,Pooja Kumar,48,Male,482593.0,USD,47,Basic,2024-12-24,2025-05-10,Rarely,324.17,0,0,0,Beauty,Lucknow,India,yahoo.com,Android,Upi,1935,3,Yes,0,1
CUST_NEW0043,Aarav Sharma,33,Female,301230.0,INR,64,Basic,2021-04-04,2023-04-05,Weekly,1750.7,7,3,5,Gaming,Bangalore,India,rediffmail.com,iOS,Upi,890,2,No,0,1
CUST_NEW0044,Sai Rao,33,Female,648622.0,INR,79,Gold,2022-05-23,2023-08-10,Daily,839.87,14,11,4,Grocery,Hyderabad,India,rediffmail.com,iOS,Upi,1858,2,No,0,1
CUST101930,Ayaan Verma,38,Male,294996.0,INR,61,Silver,2024-11-22,2025-04-11,Monthly,3586.21,12,11,15,Sports,Ahmedabad,India,hotmail.com,Web,Upi,2098,5,Yes,0,1
CUST101931,Saanvi Patel,33,Female,991094.0,INR,52,Silver,2025-01-17,2026-02-23,Monthly,4784.22,26,2,23,Food Court,Bangalore,India,gmail.com,iOS,Credit Card,758,4,Yes,0,1
CUST101932,Pooja Kumar,45,Female,383379.0,INR,42,Silver,2023-05-11,2022-03-23,Monthly,2067.67,62,58,4,Food Court,Mumbai,India,yahoo.com,iOS,Upi,836,2,No,0,1
CUST101933,Aadhya Gupta,35,Male,1848207.0,INR,50,Platinum,2023-05-21,2025-02-19,Rarely,2525.98,6,4,3,Books,Kolkata,India,outlook.com,iOS,Credit Card,735,1,No,0,1
CUST101934,Vivaan Chopra,47,Male,535028.0,INR,59,Silver,2022-07-28,2022-09-07,Monthly,3291.33,8,6,2,Gaming,Kolkata,India,rediffmail.com,Web,Card,1575,1,Yes,0,1
CUST101935,Ishaan Mehta,37,Male,865304.0,INR,69,Platinum,2022-01-24,2024-05-11,Rarely,1065.15,4,3,0,Kids,Chennai,India,outlook.com,iOS,Wallet,256,3,No,0,1
CUST101936,Aditya Khan,49,Female,649635.0,INR,92,Silver,2022-09-19,2023-01-13,Rarely,245.48,7,4,3,Food Court,Chennai,India,rediffmail.com,Web,Credit Card,877,1,Yes,0,1
CUST101937,Kiara Patel,39,Male,1208018.0,USD,45,Basic,2022-01-02,2024-02-15,Weekly,1848.62,25,12,13,Fashion,Bengaluru,India,company.com,Android,Cash,979,1,Yes,0,1
CUST101938, Aditya Patel ,45,Female,580393.0,INR,54,Basic,2023-01-13,2024-02-25,Monthly,1224.57,24,8,16,Sports,Hyderabad,India,gmail.com,Desktop,Upi,1189,3,Yes,0,1
CUST101939,Diya Patel,45,Male,369928.0,USD,19,Gold,2022-05-11,2024-01-27,Rarely,2476.07,1,0,0,Home Decor,Chennai,India,hotmail.com,iOS,Upi,1732,4,Yes,1,1
CUST101940,Neha Sharma,35,Female,652337.0,INR,44,Silver,2023-11-27,2025-10-12,Daily,2591.51,14,2,12,Kids,Delhi,India,hotmail.com,Web,Debit Card,648,2,Yes,0,1
CUST101941,Amit Rao,43,Female,648622.0,INR,51,Platinum,2023-02-18,2024-01-06,Monthly,1689.56,34,16,19,Food Court,Bengaluru,India,yahoo.com,Mobile,Upi,1219,3,Yes,0,1
